LTER_site,local_site,year,date,site,plot,ACHMIL,ALLGEY,ANTMED,AREFEN,ARTSCO,bare,BISBIS,BISVIV,CALLEP,CAMROT,CAR_SP1,CARHET,CARNOV,CARSCO,CASOCC,CERARV,CHIJAM,DANINT,DESCAE,DRABA_SP1,DRACRA2,ERIMEL,ERIPIN,ERISIM,FESBRA,FORB_SP1,GEN_SP1,GENALG,GENAMA,GENPRO,GEUROS,GRASS_SP1,LEWPYG,lichen,litter,LLOSER,LUZSPI,MERLAN,MINOBT,moss,NOCFEN,PACCRO,PEDGRO,PHLALP,POA_SP1,POAALP,POAARC,POAGLA,POTDIV,PRIANG,RANADO,RHOINT,RHORHO,rock,SALIX_SP1,SAXRHO,SEDLAN,SELDEN,SIBPRO,SOLMUL,STELON,STEUMB,SWEPER,TRIPAR,TRISPI
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2011,7/22/11,2,CXN,0,0,0,0,2,0,2,0,0.5,0,0,0,0,22,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2011,7/22/11,2,CXX,0,0,0,0,9,2,4,0,0.5,0,0,0,0,2,0,0,0,0,29,0,0,0,0,0,0,0,0,9,0,0,34,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2011,8/1/11,3,CAC,0,0,0,0,7,13,7,0,11,0,0,0,0,1,2,0,0,0,37,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2011,8/1/11,3,CAN,0,0,0,0,3,0,5,0,4,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2011,8/1/11,3,CAX,0,0,0,0,7,1,5,0,2,0,0,0,0,0,0.5,0,0,0,83,0,0,0,0,0.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2011,8/1/11,3,CBX,0,0,0,0,5,0,8,0,1,0,0,0,0,4,2,0,0,0,51,0,0,0,0,0,0.5,0,0,2,0,0,18,0,0,0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2011,8/1/11,3,CDC,0,0,0,0,2,19,10,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,40,0,0.5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2011,8/1/11,3,CDN,0,0,0,0,4,6,8,0,1,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0.5,0,0,2,0,0,3,0,3,0,9,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2011,8/1/11,3,CDX,0,0,0,0,12,5,7,0.5,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0.5,0,0,4,0,0,52,0,0.5,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.5,0,1,0,0,0,0.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2011,8/1/11,3,CXC,0,0,0,0,5,13,3,0,6,0,0,0,0,2,0,0,0,0,22,0,0,0,0,0.5,0,0,0,2,0,0,13,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2011,8/1/11,3,CXN,0,0,0,0,2,0.5,2,0,2,0,0,0,0,6,0,0,0,0,67,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Edge,2011,8/1/11,3,CXX,0,0,0,0,2,1,6,0,9,0,0,0,0,3,0,0,0,0,33,0,0,0,0,0,0,0,0,2,0,0,15,0,0,0,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Tundra Lab,2011,8/8/11,4,CAC,0,0,0,0,4,21,1,0,0.5,0,0,0,0,3,0,0,0,0,52,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Tundra Lab,2011,8/8/11,4,CAN,0,0,0,0,1,5,6,0,0,0,0,0,0,7,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Tundra Lab,2011,8/8/11,4,CAX,0,0,0,0,3,15,1,0,0,0,0,0,0,2,0,0,0,0,68,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Tundra Lab,2011,8/8/11,4,CBX,0,0,0,0,6,5,3,0,0,0,0,0,0,2,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,17,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Tundra Lab,2011,8/8/11,4,CDC,0,0,0,0,5,2,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,45,0,0,0,25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,0.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Tundra Lab,2011,8/8/11,4,CDN,0,0,0,0,3,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Tundra Lab,2011,8/8/11,4,CDX,0,0,0,0,6,0,6,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,40,0,0.5,0,1,14,0.5,0,0.5,0,0,0,0,0,0,0,0,0,5,0,0.5,0,0,0,0,0,0,0,3,0,0.5,0,0,18,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Tundra Lab,2011,8/8/11,4,CXC,0,0,0,0,1,2,0.5,0,0,0,0,0,0,0,2,0,0,0,25,0,0,0,0,0.5,0,0,0,0,0,0,46,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Tundra Lab,2011,8/8/11,4,CXN,0,0,0,0,0.5,19,4,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Tundra Lab,2011,8/8/11,4,CXX,0,0,0,0,2,1,2,0,0,0,0,0,0,0.5,2,0,0,0,27,0,0,0,0,1,0.5,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Watershed,2011,8/8/11,5,CAC,0,0,0,0,1,20,3,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0.5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Watershed,2011,8/8/11,5,CAN,0.5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.5,0,4,0,0.5,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Watershed,2011,8/8/11,5,CAX,0,0,0,0,3,7,5,0,1,0,0,0,0,0,0,0,0,0,50,0,0,0,0,1,0,0,0,0.5,0,0,0,0,0.5,0,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Watershed,2011,8/9/11,5,CBX,0,0,0,0,0.5,5,1,0,4,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Watershed,2011,8/8/11,5,CDC,0,0,0,0,5,11,3,0,5,0,0,0,0,0.5,2,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,23,0,0,0,28,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Watershed,2011,8/8/11,5,CDN,1,0,0,0,3,2,8,0,1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,20,0,1,0,13,0,0,0,0,0,0,0,0,39,0,0.5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,7,0.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Watershed,2011,8/9/11,5,CDX,0,0,0,0,7,10,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,41,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,10,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Watershed,2011,8/9/11,5,CXC,16,0,0,0,6,3,5,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0.5,0,0,0,0,0,0,25,0,0.5,0,18,0,0,2,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Watershed,2011,8/8/11,5,CXN,0,0,0,0,4,1,8,0,0,0,0,0,0,11,0.5,0,0,0,34,0,0,0,0,0.5,0.5,0,0,0.5,0,0,20,0,0.5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Watershed,2011,8/9/11,5,CXX,0,0,0,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0.5,0,0,0,0,0,0,53,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Lefty,2011,8/10/11,6,CAC,0,0,0,0,19,14,1,0,1,0,0,0,0,0,0,0,0,2,23,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0.5,0,20,1,0,0,0,0.5,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,13,0,0,0,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Lefty,2011,8/10/11,6,CAN,0,0,0,0,1,2,8,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,12,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Lefty,2011,8/10/11,6,CAX,0,0,0,0,14,5,3,0.5,1,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,14,0,0.5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Lefty,2011,8/10/11,6,CBX,0,0,0,0,4,4,3,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,34,0,0.5,0,12,0,0.5,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Lefty,2011,8/10/11,6,CDC,0,0,0,0,10,19,0.5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,31,0,0.5,0,23,5,1,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Lefty,2011,8/10/11,6,CDN,0,0,0,0,12,12,15,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,12,0,26,0,18,0.5,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Lefty,2011,8/10/11,6,CDX,0,0,0,0,14,6,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,37,0,0.5,0,24,0,4,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0.5,0,0,0,0.5,0.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Lefty,2011,8/10/11,6,CXC,0,0,0,0,3,8,2,0.5,2,0,0,0,0,0,0.5,0,0,0,16,0,0,0,0,1,0,0,0,0.5,0,0,35,0,0,0,19,1,0,0,0,0,0,0,0.5,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,8,0.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Lefty,2011,8/10/11,6,CXN,0,0,0,0,0.5,1,2,0,0,0,0,0,0,0.5,0,0,0,0,71,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0.5,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Lefty,2011,8/10/11,6,CXX,0,0,0,0,10,0,3,0,0.5,0,0,0,0,9,1,0,0,0.5,21,0,0,0,0,1,0,0,0,0,0,0,29,0,1,0,16,0,0,0,0.5,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Subalpine,2011,8/17/11,7,CAC,3,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.5,0,0,0,0.5,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0.5,0,0,1,0.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Subalpine,2011,8/18/11,7,CAN,0.5,0,0,0,2,9,7,0,0,0,0,0,0,0,0,0,0,11,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,2,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Subalpine,2011,8/18/11,7,CAX,0,0,0,0.5,3,2,3,0,0,0,0,0,0,0,0,0,0,48,27,0,0,0,0,6,0,0,0,0,0,0,0,0,0.5,0,6,0.5,0,0,0.5,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,6,0.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Subalpine,2011,8/17/11,7,CBX,0,0,0,0,0.5,1,4,0,0,0,0,0,0,0,0,0,0,0.5,40,0,0,0,0,0.5,0,0,0,0,0,0,44,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Subalpine,2011,8/17/11,7,CDC,0,0,0,0,7,22,2,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,4,0,0,0,0,0,0,30,0,0.5,0,1,0,0.5,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Subalpine,2011,8/18/11,7,CDN,0,0,0,0,1,17,5,0,0,0,2,0,0,7,0,0,0,6,0,0,0,0,0,0.5,0,0,0,0,0,0,19,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0,7,13
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Subalpine,2011,8/18/11,7,CDX,0,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,0,0,0,43,0,0,0,6,5,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0.5,0,0,5,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Subalpine,2011,8/17/11,7,CXC,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,1,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Subalpine,2011,8/18/11,7,CXN,3,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0.5,0,0,0,0,0,2,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Subalpine,2011,8/18/11,7,CXX,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0.5,21,0,0,0,0,0.5,0,0,0,0,0,0,58,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.5,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Longs,2012,7/5/12,1,CAC,0,0,0,0,12,7,0.5,0,5,0,0,0,0,1,0.5,0,0,0,16,0,0,0,0,0.5,1,0,0,3,0,0,0,0,0,0,45,1,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,9,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Longs,2012,7/5/12,1,CAN,0,0,0,0,5,3,1,0,3,0,0,0,0,51,0,0,0,0,17,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Longs,2012,7/5/12,1,CAX,0,0,0,0,20,1,6,1,0.5,0,0,0,0,10,0.5,0,0.5,0,44,0,0,0,0,0,0.5,0,0,1,0,0,0,0,0,0,11,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Longs,2012,7/5/12,1,CBX,0,0,0,0,7,0,3,0,5,0,0,0,0,6,1,0,0.5,0,45,0,0,0,0,0.5,0.5,0,0,0.5,0,0,30,0,0,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Longs,2012,7/5/12,1,CDC,0,0,0,0,9,7,2,0,0.5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0.5,0,0,3,0,0,29,0,0,0,34,0.5,0,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,7,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWT,Longs,2012,7/5/12,1,CDN,0,0,0,0,4,8,0,0,1,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,20,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
